ensembl_id,gene_symbol,alias,alias_norm,source
ENSG00000169756,LIMS1,PINCH1,pinch1,ensembl:human
ENSG00000163792,TCF23,BHLHA24,bhlha24,ensembl:human
ENSG00000163792,TCF23,OUT,out,ensembl:human
ENSG00000115053,NCL,C23,c23,ensembl:human
ENSG00000115053,NCL,NSR1,nsr1,ensembl:human
ENSG00000071073,MGAT4A,GNT-4A,gnt4a,ensembl:human
ENSG00000071073,MGAT4A,GNT-IVA,gntiva,ensembl:human
ENSG00000155729,KCTD18,6530404F10RIK,6530404f10rik,ensembl:human
ENSG00000155729,KCTD18,FLJ31322,flj31322,ensembl:human
ENSG00000155729,KCTD18,FLJ37818,flj37818,ensembl:human
ENSG00000196504,PRPF40A,FBP-11,fbp11,ensembl:human
ENSG00000196504,PRPF40A,FLAF1,flaf1,ensembl:human
ENSG00000196504,PRPF40A,FLJ20585,flj20585,ensembl:human
ENSG00000196504,PRPF40A,FNBP3,fnbp3,ensembl:human
ENSG00000196504,PRPF40A,HIP10,hip10,ensembl:human
ENSG00000196504,PRPF40A,HYPA,hypa,ensembl:human
ENSG00000196504,PRPF40A,NY-REN-6,nyren6,ensembl:human
ENSG00000196504,PRPF40A,PRP40,prp40,ensembl:human
ENSG00000115145,STAM2,HBP,hbp,ensembl:human
ENSG00000204104,TRAF3IP1,CFAP116,cfap116,ensembl:human
ENSG00000204104,TRAF3IP1,DKFZP434F124,dkfzp434f124,ensembl:human
ENSG00000204104,TRAF3IP1,FAP116,fap116,ensembl:human
ENSG00000204104,TRAF3IP1,IFT54,ift54,ensembl:human
ENSG00000204104,TRAF3IP1,MIP-T3,mipt3,ensembl:human
ENSG00000085982,USP40,FLJ10785,flj10785,ensembl:human
ENSG00000118965,WDR35,CFAP118,cfap118,ensembl:human
ENSG00000118965,WDR35,FAP118,fap118,ensembl:human
ENSG00000118965,WDR35,IFT121,ift121,ensembl:human
ENSG00000118965,WDR35,IFTA1,ifta1,ensembl:human
ENSG00000118965,WDR35,KIAA1336,kiaa1336,ensembl:human
ENSG00000118965,WDR35,MGC33196,mgc33196,ensembl:human
ENSG00000144029,MRPS5,MRP-S5,mrps5,ensembl:human
ENSG00000144029,MRPS5,S5MT,s5mt,ensembl:human
ENSG00000144029,MRPS5,US5M,us5m,ensembl:human
ENSG00000073737,DHRS9,3ALPHA-HSD,3alphahsd,ensembl:human
ENSG00000073737,DHRS9,RDH15,rdh15,ensembl:human
ENSG00000073737,DHRS9,RDHL,rdhl,ensembl:human
ENSG00000073737,DHRS9,RETSDR8,retsdr8,ensembl:human
ENSG00000073737,DHRS9,SDR9C4,sdr9c4,ensembl:human
ENSG00000135637,CCDC142,FLJ14397,flj14397,ensembl:human
ENSG00000176720,BOK,BCL2L9,bcl2l9,ensembl:human
ENSG00000176720,BOK,BOKL,bokl,ensembl:human
ENSG00000176720,BOK,MGC4631,mgc4631,ensembl:human
ENSG00000115685,PPP1R7,SDS22,sds22,ensembl:human
ENSG00000135966,TGFBRAP1,TRAP-1,trap1,ensembl:human
ENSG00000135966,TGFBRAP1,VPS3,vps3,ensembl:human
ENSG00000030419,IKZF2,HELIOS,helios,ensembl:human
ENSG00000030419,IKZF2,ZNFN1A2,znfn1a2,ensembl:human
ENSG00000132780,NASP,DKFZP547F162,dkfzp547f162,ensembl:human
ENSG00000132780,NASP,FLB7527,flb7527,ensembl:human
ENSG00000132780,NASP,FLJ31599,flj31599,ensembl:human
ENSG00000132780,NASP,FLJ35510,flj35510,ensembl:human
ENSG00000132780,NASP,MGC19722,mgc19722,ensembl:human
ENSG00000132780,NASP,MGC20372,mgc20372,ensembl:human
ENSG00000132780,NASP,MGC2297,mgc2297,ensembl:human
ENSG00000132780,NASP,PRO1999,pro1999,ensembl:human
ENSG00000084764,MAPRE3,EB3,eb3,ensembl:human
ENSG00000084764,MAPRE3,RP3,rp3,ensembl:human
ENSG00000136731,UGGT1,HUGT1,hugt1,ensembl:human
ENSG00000136731,UGGT1,UGCGL1,ugcgl1,ensembl:human
ENSG00000170802,FOXN2,HTLF,htlf,ensembl:human
ENSG00000162374,ELAVL4,HUD,hud,ensembl:human
ENSG00000162374,ELAVL4,PNEM,pnem,ensembl:human
ENSG00000196151,WDSUB1,FLJ36175,flj36175,ensembl:human
ENSG00000196151,WDSUB1,UBOX6,ubox6,ensembl:human
ENSG00000196151,WDSUB1,WDSAM1,wdsam1,ensembl:human
ENSG00000057252,SOAT1,ACAT,acat,ensembl:human
ENSG00000057252,SOAT1,ACAT1,acat1,ensembl:human
ENSG00000057252,SOAT1,SOAT,soat,ensembl:human
ENSG00000057252,SOAT1,STAT,stat,ensembl:human
ENSG00000064989,CALCRL,CGRPR,cgrpr,ensembl:human
ENSG00000064989,CALCRL,CRLR,crlr,ensembl:human
ENSG00000116273,PHF13,MGC43399,mgc43399,ensembl:human
ENSG00000116984,MTR,CBLG,cblg,ensembl:human
ENSG00000142961,MOB3C,MOB1E,mob1e,ensembl:human
ENSG00000142961,MOB3C,MOBKL2C,mobkl2c,ensembl:human
ENSG00000142687,KIAA0319L,AAVR,aavr,ensembl:human
ENSG00000142687,KIAA0319L,KIAA1837,kiaa1837,ensembl:human
ENSG00000115902,SLC1A4,ASCT-1,asct1,ensembl:human
ENSG00000115902,SLC1A4,SATT,satt,ensembl:human
ENSG00000115947,ORC4,HSORC4,hsorc4,ensembl:human
ENSG00000115947,ORC4,ORC4L,orc4l,ensembl:human
ENSG00000115947,ORC4,ORC4P,orc4p,ensembl:human
ENSG00000196843,ARID5A,MRF-1,mrf1,ensembl:human
ENSG00000196843,ARID5A,RP11-363D14,rp11363d14,ensembl:human
ENSG00000118194,TNNT2,CMD1D,cmd1d,ensembl:human
ENSG00000118194,TNNT2,CMH2,cmh2,ensembl:human
ENSG00000118194,TNNT2,CMPD2,cmpd2,ensembl:human
ENSG00000162542,TMCO4,DKFZP686C23231,dkfzp686c23231,ensembl:human
ENSG00000135960,EDAR,DL,dl,ensembl:human
ENSG00000135960,EDAR,ED1R,ed1r,ensembl:human
ENSG00000135960,EDAR,ED3,ed3,ensembl:human
ENSG00000135960,EDAR,ED5,ed5,ensembl:human
ENSG00000135960,EDAR,EDA1R,eda1r,ensembl:human
ENSG00000135960,EDAR,EDA3,eda3,ensembl:human
ENSG00000114988,LMAN2L,DKFZP564L2423,dkfzp564l2423,ensembl:human
ENSG00000114988,LMAN2L,VIPL,vipl,ensembl:human
ENSG00000173559,NABP1,DKFZP667M1322,dkfzp667m1322,ensembl:human
ENSG00000173559,NABP1,FLJ13624,flj13624,ensembl:human
ENSG00000173559,NABP1,FLJ22833,flj22833,ensembl:human
ENSG00000173559,NABP1,HSSB2,hssb2,ensembl:human
ENSG00000173559,NABP1,MGC111163,mgc111163,ensembl:human
ENSG00000173559,NABP1,NABP1-OT1,nabp1ot1,ensembl:human
ENSG00000173559,NABP1,OBFC2A,obfc2a,ensembl:human
ENSG00000173559,NABP1,SOSS-B2,sossb2,ensembl:human
ENSG00000173559,NABP1,SSB2,ssb2,ensembl:human
ENSG00000115339,GALNT3,GALNAC-T3,galnact3,ensembl:human
ENSG00000115339,GALNT3,HFTC,hftc,ensembl:human
ENSG00000115339,GALNT3,HHS,hhs,ensembl:human
ENSG00000196878,LAMB3,BM600-125KDA,bm600125kda,ensembl:human
ENSG00000196878,LAMB3,KALININ-140KDA,kalinin140kda,ensembl:human
ENSG00000196878,LAMB3,LAMNB1,lamnb1,ensembl:human
ENSG00000196878,LAMB3,NICEIN-125KDA,nicein125kda,ensembl:human
ENSG00000143621,ILF2,NF45,nf45,ensembl:human
ENSG00000168679,SLC16A4,MCT4,mct4,ensembl:human
ENSG00000168679,SLC16A4,MCT5,mct5,ensembl:human
ENSG00000138069,RAB1A,RAB1,rab1,ensembl:human
ENSG00000138069,RAB1A,YPT1,ypt1,ensembl:human
ENSG00000162734,PEA15,HMAT1,hmat1,ensembl:human
ENSG00000162734,PEA15,HUMMAT1H,hummat1h,ensembl:human
ENSG00000162734,PEA15,MAT1,mat1,ensembl:human
ENSG00000162734,PEA15,MAT1H,mat1h,ensembl:human
ENSG00000162734,PEA15,PEA-15,pea15,ensembl:human
ENSG00000162734,PEA15,PED,ped,ensembl:human
ENSG00000162734,PEA15,PED-PEA15,pedpea15,ensembl:human
ENSG00000204311,PJVK,DFNB59,dfnb59,ensembl:human
ENSG00000091428,RAPGEF4,CAMP-GEFII,campgefii,ensembl:human
ENSG00000091428,RAPGEF4,CGEF2,cgef2,ensembl:human
ENSG00000116922,AIRIM,C1ORF109,c1orf109,ensembl:human
ENSG00000116922,AIRIM,FLJ20508,flj20508,ensembl:human
ENSG00000143387,CTSK,CTSO,ctso,ensembl:human
ENSG00000143387,CTSK,CTSO2,ctso2,ensembl:human
ENSG00000143387,CTSK,PKND,pknd,ensembl:human
ENSG00000143387,CTSK,PYCD,pycd,ensembl:human
ENSG00000116459,ATP5PB,ATP5F1,atp5f1,ensembl:human
ENSG00000133069,TMCC2,FLJ38497,flj38497,ensembl:human
ENSG00000133069,TMCC2,HUCEP11,hucep11,ensembl:human
ENSG00000168118,RAB4A,HRES-1/RAB4,hres1rab4,ensembl:human
ENSG00000168118,RAB4A,RAB4,rab4,ensembl:human
ENSG00000005436,GCFC2,C2ORF3,c2orf3,ensembl:human
ENSG00000005436,GCFC2,DNABF,dnabf,ensembl:human
ENSG00000005436,GCFC2,GCF,gcf,ensembl:human
ENSG00000005436,GCFC2,TCF9,tcf9,ensembl:human
ENSG00000174574,AKIRIN1,C1ORF108,c1orf108,ensembl:human
ENSG00000174574,AKIRIN1,FLJ12666,flj12666,ensembl:human
ENSG00000117448,AKR1A1,ALR,alr,ensembl:human
ENSG00000117448,AKR1A1,DD3,dd3,ensembl:human
ENSG00000121964,GTDC1,FLJ11753,flj11753,ensembl:human
ENSG00000121964,GTDC1,HMAT-XA,hmatxa,ensembl:human
ENSG00000162819,BROX,C1ORF58,c1orf58,ensembl:human
ENSG00000162819,BROX,FLJ32421,flj32421,ensembl:human
ENSG00000117632,STMN1,C1ORF215,c1orf215,ensembl:human
ENSG00000117632,STMN1,FLJ32206,flj32206,ensembl:human
ENSG00000117632,STMN1,LAG,lag,ensembl:human
ENSG00000117632,STMN1,LAP18,lap18,ensembl:human
ENSG00000117632,STMN1,OP18,op18,ensembl:human
ENSG00000117632,STMN1,PP17,pp17,ensembl:human
ENSG00000117632,STMN1,PP19,pp19,ensembl:human
ENSG00000117632,STMN1,PR22,pr22,ensembl:human
ENSG00000117632,STMN1,SMN,smn,ensembl:human
ENSG00000188257,PLA2G2A,PLA2B,pla2b,ensembl:human
ENSG00000188257,PLA2G2A,PLA2L,pla2l,ensembl:human
ENSG00000237763,AMY1A,AMY1,amy1,ensembl:human
ENSG00000172318,B3GALT1,BETA3GAL-T1,beta3galt1,ensembl:human
ENSG00000115839,RAB3GAP1,KIAA0066,kiaa0066,ensembl:human
ENSG00000115839,RAB3GAP1,RAB3GAP,rab3gap,ensembl:human
ENSG00000115839,RAB3GAP1,RAB3GAP130,rab3gap130,ensembl:human
ENSG00000115839,RAB3GAP1,WARBM1,warbm1,ensembl:human
ENSG00000084652,TXLNA,DKFZP451J0118,dkfzp451j0118,ensembl:human
ENSG00000084652,TXLNA,IL-14,il14,ensembl:human
ENSG00000115884,SDC1,CD138,cd138,ensembl:human
ENSG00000115884,SDC1,SDC,sdc,ensembl:human
ENSG00000115884,SDC1,SYND1,synd1,ensembl:human
ENSG00000115884,SDC1,SYNDECAN,syndecan,ensembl:human
ENSG00000124831,LRRFIP1,FLAP-1,flap1,ensembl:human
ENSG00000124831,LRRFIP1,FLIIAP1,fliiap1,ensembl:human
ENSG00000124831,LRRFIP1,GCF-2,gcf2,ensembl:human
ENSG00000124831,LRRFIP1,HUFI-1,hufi1,ensembl:human
ENSG00000124831,LRRFIP1,TRIP,trip,ensembl:human
ENSG00000160051,IQCC,FLJ10547,flj10547,ensembl:human
ENSG00000122477,LRRC39,MGC14816,mgc14816,ensembl:human
ENSG00000122477,LRRC39,MYOMASP,myomasp,ensembl:human
ENSG00000203740,NTMT2,C1ORF184,c1orf184,ensembl:human
ENSG00000203740,NTMT2,HOMT1B,homt1b,ensembl:human
ENSG00000203740,NTMT2,METTL11B,mettl11b,ensembl:human
ENSG00000131591,C1ORF159,FLJ20584,flj20584,ensembl:human
ENSG00000136643,RPS6KC1,HUMS6PKH1,hums6pkh1,ensembl:human
ENSG00000136643,RPS6KC1,RSKL1,rskl1,ensembl:human
ENSG00000143375,CGN,KIAA1319,kiaa1319,ensembl:human
ENSG00000122435,TRMT13,CCDC76,ccdc76,ensembl:human
ENSG00000122435,TRMT13,FLJ10287,flj10287,ensembl:human
ENSG00000122435,TRMT13,FLJ11219,flj11219,ensembl:human
ENSG00000197622,CDC42SE1,SCIP1,scip1,ensembl:human
ENSG00000197622,CDC42SE1,SPEC1,spec1,ensembl:human
ENSG00000117586,TNFSF4,CD252,cd252,ensembl:human
ENSG00000117586,TNFSF4,GP34,gp34,ensembl:human
ENSG00000117586,TNFSF4,OX-40L,ox40l,ensembl:human
ENSG00000117586,TNFSF4,TXGP1,txgp1,ensembl:human
ENSG00000215883,CYB5RL,LOC606495,loc606495,ensembl:human
ENSG00000143776,CDC42BPA,FLJ23347,flj23347,ensembl:human
ENSG00000143776,CDC42BPA,KIAA0451,kiaa0451,ensembl:human
ENSG00000143776,CDC42BPA,MRCKA,mrcka,ensembl:human
ENSG00000143776,CDC42BPA,MRCKALPHA,mrckalpha,ensembl:human
ENSG00000143776,CDC42BPA,PK428,pk428,ensembl:human
ENSG00000162522,NHSL3,KIAA1522,kiaa1522,ensembl:human
ENSG00000186377,CYP4X1,MGC40051,mgc40051,ensembl:human
ENSG00000135862,LAMC1,LAMB2,lamb2,ensembl:human
ENSG00000162600,OMA1,FLJ33782,flj33782,ensembl:human
ENSG00000162600,OMA1,MPRP-1,mprp1,ensembl:human
ENSG00000162600,OMA1,YKR087C,ykr087c,ensembl:human
ENSG00000162600,OMA1,ZMPOMA1,zmpoma1,ensembl:human
ENSG00000135951,TSGA10,CEP4L,cep4l,ensembl:human
ENSG00000135951,TSGA10,CT79,ct79,ensembl:human
ENSG00000143569,UBAP2L,KIAA0144,kiaa0144,ensembl:human
ENSG00000143569,UBAP2L,NICE-4,nice4,ensembl:human
ENSG00000119771,KLHL29,KBTBD9,kbtbd9,ensembl:human
ENSG00000119771,KLHL29,KIAA1921,kiaa1921,ensembl:human
ENSG00000179921,GPBAR1,BG37,bg37,ensembl:human
ENSG00000179921,GPBAR1,GPCR,gpcr,ensembl:human
ENSG00000179921,GPBAR1,GPCR19,gpcr19,ensembl:human
ENSG00000179921,GPBAR1,GPR131,gpr131,ensembl:human
ENSG00000179921,GPBAR1,M-BAR,mbar,ensembl:human
ENSG00000179921,GPBAR1,MGC40597,mgc40597,ensembl:human
ENSG00000179921,GPBAR1,TGR5,tgr5,ensembl:human
ENSG00000119760,SUPT7L,KIAA0764,kiaa0764,ensembl:human
ENSG00000119760,SUPT7L,SPT7L,spt7l,ensembl:human
ENSG00000119760,SUPT7L,STAF65,staf65,ensembl:human
ENSG00000119760,SUPT7L,STAF65GAMMA,staf65gamma,ensembl:human
ENSG00000071054,MAP4K4,FLH21957,flh21957,ensembl:human
ENSG00000071054,MAP4K4,HGK,hgk,ensembl:human
ENSG00000071054,MAP4K4,NIK,nik,ensembl:human
ENSG00000116194,ANGPTL1,ANG3,ang3,ensembl:human
ENSG00000116194,ANGPTL1,ANGPT3,angpt3,ensembl:human
ENSG00000116194,ANGPTL1,ANGY,angy,ensembl:human
ENSG00000116194,ANGPTL1,ARP1,arp1,ensembl:human
ENSG00000136631,VPS45,H-VPS45,hvps45,ensembl:human
ENSG00000136631,VPS45,H1,h1,ensembl:human
ENSG00000136631,VPS45,VPS45A,vps45a,ensembl:human
ENSG00000136631,VPS45,VPS45B,vps45b,ensembl:human
ENSG00000157881,PANK4,FLJ10782,flj10782,ensembl:human
ENSG00000117407,ARTN,ENOVIN,enovin,ensembl:human
ENSG00000117407,ARTN,EVN,evn,ensembl:human
ENSG00000117407,ARTN,NBN,nbn,ensembl:human
ENSG00000130939,UBE4B,E4,e4,ensembl:human
ENSG00000130939,UBE4B,KIAA0684,kiaa0684,ensembl:human
ENSG00000130939,UBE4B,UBOX3,ubox3,ensembl:human
ENSG00000130939,UBE4B,UFD2,ufd2,ensembl:human
ENSG00000183431,SF3A3,PRP9,prp9,ensembl:human
ENSG00000183431,SF3A3,PRPF9,prpf9,ensembl:human
ENSG00000183431,SF3A3,SAP61,sap61,ensembl:human
ENSG00000183431,SF3A3,SF3A60,sf3a60,ensembl:human
ENSG00000144036,EXOC6B,KIAA0919,kiaa0919,ensembl:human
ENSG00000144036,EXOC6B,SEC15B,sec15b,ensembl:human
ENSG00000144036,EXOC6B,SEC15L2,sec15l2,ensembl:human
ENSG00000163563,MNDA,PYHIN3,pyhin3,ensembl:human
ENSG00000134644,PUM1,KIAA0099,kiaa0099,ensembl:human
ENSG00000134644,PUM1,PUMH1,pumh1,ensembl:human
ENSG00000162927,PUS10,CCDC139,ccdc139,ensembl:human
ENSG00000162927,PUS10,FLJ32312,flj32312,ensembl:human
ENSG00000115761,NOL10,FLJ14075,flj14075,ensembl:human
ENSG00000115761,NOL10,PQBP5,pqbp5,ensembl:human
ENSG00000132300,PTCD3,DKFZP666K071,dkfzp666k071,ensembl:human
ENSG00000132300,PTCD3,FLJ20758,flj20758,ensembl:human
ENSG00000132300,PTCD3,MS39,ms39,ensembl:human
ENSG00000185304,RGPD2,RANBP2L2,ranbp2l2,ensembl:human
ENSG00000185304,RGPD2,RGP2,rgp2,ensembl:human
ENSG00000115421,PAPOLG,FLJ12972,flj12972,ensembl:human
ENSG00000125551,PLGLB2,PLGP1,plgp1,ensembl:human
ENSG00000003436,TFPI,EPI,epi,ensembl:human
ENSG00000003436,TFPI,LACI,laci,ensembl:human
ENSG00000003436,TFPI,TFI,tfi,ensembl:human
ENSG00000003436,TFPI,TFPI1,tfpi1,ensembl:human
ENSG00000138433,CIR1,CIR,cir,ensembl:human
ENSG00000115641,FHL2,DRAL,dral,ensembl:human
ENSG00000115641,FHL2,SLIM3,slim3,ensembl:human
ENSG00000173692,PSMD1,P112,p112,ensembl:human
ENSG00000173692,PSMD1,RPN2,rpn2,ensembl:human
ENSG00000173692,PSMD1,S1,s1,ensembl:human
ENSG00000068024,HDAC4,BDMR,bdmr,ensembl:human
ENSG00000068024,HDAC4,HA6116,ha6116,ensembl:human
ENSG00000068024,HDAC4,HD4,hd4,ensembl:human
ENSG00000068024,HDAC4,HDAC-4,hdac4,ensembl:human
ENSG00000068024,HDAC4,HDAC-A,hdaca,ensembl:human
ENSG00000068024,HDAC4,KIAA0288,kiaa0288,ensembl:human
ENSG00000115234,SNX17,KIAA0064,kiaa0064,ensembl:human
ENSG00000135914,HTR2B,5-HT(2B),5ht2b,ensembl:human
ENSG00000115525,ST3GAL5,SIAT9,siat9,ensembl:human
ENSG00000115525,ST3GAL5,SIATGM3S,siatgm3s,ensembl:human
ENSG00000115525,ST3GAL5,ST3GALV,st3galv,ensembl:human
ENSG00000143994,ABHD1,FLJ36128,flj36128,ensembl:human
ENSG00000143994,ABHD1,LABH1,labh1,ensembl:human
ENSG00000138073,PREB,SEC12,sec12,ensembl:human
ENSG00000152291,TGOLN2,TGN38,tgn38,ensembl:human
ENSG00000152291,TGOLN2,TGN46,tgn46,ensembl:human
ENSG00000152291,TGOLN2,TGN48,tgn48,ensembl:human
ENSG00000152291,TGOLN2,TGN51,tgn51,ensembl:human
ENSG00000152291,TGOLN2,TTGN2,ttgn2,ensembl:human
ENSG00000136732,GYPC,CD236,cd236,ensembl:human
ENSG00000136732,GYPC,CD236R,cd236r,ensembl:human
ENSG00000136732,GYPC,GE,ge,ensembl:human
ENSG00000136732,GYPC,GPC,gpc,ensembl:human
ENSG00000136732,GYPC,GPD,gpd,ensembl:human
ENSG00000136732,GYPC,GYPD,gypd,ensembl:human
ENSG00000054219,LY75,CD205,cd205,ensembl:human
ENSG00000054219,LY75,CLEC13B,clec13b,ensembl:human
ENSG00000054219,LY75,DEC-205,dec205,ensembl:human
ENSG00000035115,SH3YL1,DKFZP586F1318,dkfzp586f1318,ensembl:human
ENSG00000035115,SH3YL1,RAY,ray,ensembl:human
ENSG00000116729,WLS,C1ORF139,c1orf139,ensembl:human
ENSG00000116729,WLS,EVI,evi,ensembl:human
ENSG00000116729,WLS,FLJ23091,flj23091,ensembl:human
ENSG00000116729,WLS,GPR177,gpr177,ensembl:human
ENSG00000116729,WLS,MIG-14,mig14,ensembl:human
ENSG00000116729,WLS,MRP,mrp,ensembl:human
ENSG00000162852,CNST,C1ORF71,c1orf71,ensembl:human
ENSG00000162852,CNST,FLJ32001,flj32001,ensembl:human
ENSG00000162852,CNST,PPP1R64,ppp1r64,ensembl:human
ENSG00000115993,TRAK2,ALS2CR3,als2cr3,ensembl:human
ENSG00000115993,TRAK2,CALS-C,calsc,ensembl:human
ENSG00000115993,TRAK2,GRIF-1,grif1,ensembl:human
ENSG00000115993,TRAK2,KIAA0549,kiaa0549,ensembl:human
ENSG00000115993,TRAK2,MILT2,milt2,ensembl:human
ENSG00000115993,TRAK2,OIP98,oip98,ensembl:human
ENSG00000123091,RNF11,CGI-123,cgi123,ensembl:human
ENSG00000123091,RNF11,MGC51169,mgc51169,ensembl:human
ENSG00000123091,RNF11,SID1669P,sid1669p,ensembl:human
ENSG00000123838,C4BPA,C4BP,c4bp,ensembl:human
ENSG00000143727,ACP1,HAAP,haap,ensembl:human
ENSG00000143727,ACP1,LMW-PTP,lmwptp,ensembl:human
ENSG00000115526,CHST10,HNK-1ST,hnk1st,ensembl:human
ENSG00000078618,NRDC,HNRD1,hnrd1,ensembl:human
ENSG00000078618,NRDC,HNRD2,hnrd2,ensembl:human
ENSG00000078618,NRDC,NRD1,nrd1,ensembl:human
ENSG00000138449,SLC40A1,FPN,fpn,ensembl:human
ENSG00000138449,SLC40A1,FPN1,fpn1,ensembl:human
ENSG00000138449,SLC40A1,HFE4,hfe4,ensembl:human
ENSG00000138449,SLC40A1,IREG1,ireg1,ensembl:human
ENSG00000138449,SLC40A1,MTP1,mtp1,ensembl:human
ENSG00000138449,SLC40A1,SLC11A3,slc11a3,ensembl:human
ENSG00000144048,DUSP11,PIR1,pir1,ensembl:human
ENSG00000115806,GORASP2,GOLPH6,golph6,ensembl:human
ENSG00000115806,GORASP2,GRASP55,grasp55,ensembl:human
ENSG00000115806,GORASP2,GRS2,grs2,ensembl:human
ENSG00000136715,SAP130,FLJ12761,flj12761,ensembl:human
ENSG00000116151,MORN1,FLJ13941,flj13941,ensembl:human
ENSG00000196420,S100A5,S100D,s100d,ensembl:human
ENSG00000143799,PARP1,ADPRT,adprt,ensembl:human
ENSG00000143799,PARP1,ARTD1,artd1,ensembl:human
ENSG00000143799,PARP1,PARP,parp,ensembl:human
ENSG00000143799,PARP1,PARS,pars,ensembl:human
ENSG00000143799,PARP1,POLY-PARP,polyparp,ensembl:human
ENSG00000143799,PARP1,PPOL,ppol,ensembl:human
ENSG00000066557,LRRC40,FLJ20331,flj20331,ensembl:human
ENSG00000090686,USP48,FLJ11328,flj11328,ensembl:human
ENSG00000090686,USP48,FLJ20103,flj20103,ensembl:human
ENSG00000090686,USP48,FLJ23054,flj23054,ensembl:human
ENSG00000090686,USP48,FLJ23277,flj23277,ensembl:human
ENSG00000090686,USP48,MGC14879,mgc14879,ensembl:human
ENSG00000090686,USP48,USP31,usp31,ensembl:human
ENSG00000142864,SERBP1,CGI-55,cgi55,ensembl:human
ENSG00000142864,SERBP1,CHD3IP,chd3ip,ensembl:human
ENSG00000142864,SERBP1,DKFZP564M2423,dkfzp564m2423,ensembl:human
ENSG00000142864,SERBP1,HABP4L,habp4l,ensembl:human
ENSG00000142864,SERBP1,HERO45,hero45,ensembl:human
ENSG00000142864,SERBP1,PAI-RBP1,pairbp1,ensembl:human
ENSG00000132196,HSD17B7,PRAP,prap,ensembl:human
ENSG00000132196,HSD17B7,SDR37C1,sdr37c1,ensembl:human
ENSG00000070831,CDC42,CDC42HS,cdc42hs,ensembl:human
ENSG00000070831,CDC42,G25K,g25k,ensembl:human
ENSG00000198835,GJC2,CX46.6,cx466,ensembl:human
ENSG00000198835,GJC2,CX47,cx47,ensembl:human
ENSG00000198835,GJC2,GJA12,gja12,ensembl:human
ENSG00000198835,GJC2,SPG44,spg44,ensembl:human
ENSG00000160685,ZBTB7B,C-KROX,ckrox,ensembl:human
ENSG00000160685,ZBTB7B,HCKROX,hckrox,ensembl:human
ENSG00000160685,ZBTB7B,THPOK,thpok,ensembl:human
ENSG00000160685,ZBTB7B,VGAF,vgaf,ensembl:human
ENSG00000160685,ZBTB7B,ZBTB15,zbtb15,ensembl:human
ENSG00000160685,ZBTB7B,ZFP67,zfp67,ensembl:human
ENSG00000160685,ZBTB7B,ZNF857B,znf857b,ensembl:human
ENSG00000116580,GON4L,FLJ20203,flj20203,ensembl:human
ENSG00000116580,GON4L,GON-4,gon4,ensembl:human
ENSG00000116580,GON4L,YARP,yarp,ensembl:human
ENSG00000116285,ERRFI1,GENE-33,gene33,ensembl:human
ENSG00000116285,ERRFI1,MIG-6,mig6,ensembl:human
ENSG00000116285,ERRFI1,RALT,ralt,ensembl:human
ENSG00000179178,TMEM125,MGC17299,mgc17299,ensembl:human
ENSG00000162604,TM2D1,BBP,bbp,ensembl:human
ENSG00000197520,FAM177B,FLJ43505,flj43505,ensembl:human
ENSG00000197520,FAM177B,RP11-452F19.2,rp11452f192,ensembl:human
ENSG00000197323,TRIM33,FLJ11429,flj11429,ensembl:human
ENSG00000197323,TRIM33,KIAA1113,kiaa1113,ensembl:human
ENSG00000197323,TRIM33,PTC7,ptc7,ensembl:human
ENSG00000197323,TRIM33,RFG7,rfg7,ensembl:human
ENSG00000197323,TRIM33,TF1G,tf1g,ensembl:human
ENSG00000197323,TRIM33,TIF1G,tif1g,ensembl:human
ENSG00000197323,TRIM33,TIF1GAMMA,tif1gamma,ensembl:human
ENSG00000197323,TRIM33,TIFGAMMA,tifgamma,ensembl:human
ENSG00000134256,CD101,IGSF2,igsf2,ensembl:human
ENSG00000134256,CD101,V7,v7,ensembl:human
ENSG00000163346,PBXIP1,HPIP,hpip,ensembl:human
ENSG00000116991,SIPA1L2,KIAA1389,kiaa1389,ensembl:human
ENSG00000116991,SIPA1L2,SPAR2,spar2,ensembl:human
ENSG00000150337,FCGR1A,CD64,cd64,ensembl:human
ENSG00000150337,FCGR1A,CD64A,cd64a,ensembl:human
ENSG00000150337,FCGR1A,FCG1,fcg1,ensembl:human
ENSG00000150337,FCGR1A,FCGAMMARI,fcgammari,ensembl:human
ENSG00000150337,FCGR1A,FCGAMMARIA,fcgammaria,ensembl:human
ENSG00000150337,FCGR1A,FCGR1,fcgr1,ensembl:human
ENSG00000136636,KCTD3,NY-REN-45,nyren45,ensembl:human
ENSG00000197429,IPP,KLHL27,klhl27,ensembl:human
ENSG00000159348,CYB5R1,HUMB5R2,humb5r2,ensembl:human
ENSG00000159348,CYB5R1,NQO3A2,nqo3a2,ensembl:human
ENSG00000142910,TINAGL1,ARG1,arg1,ensembl:human
ENSG00000142910,TINAGL1,LCN7,lcn7,ensembl:human
ENSG00000142910,TINAGL1,LIECG3,liecg3,ensembl:human
ENSG00000142910,TINAGL1,P3ECSL,p3ecsl,ensembl:human
ENSG00000142910,TINAGL1,TINAGRP,tinagrp,ensembl:human
ENSG00000135775,COG2,LDLC,ldlc,ensembl:human
ENSG00000162643,DNAI3,DIC3,dic3,ensembl:human
ENSG00000162643,DNAI3,FLJ30067,flj30067,ensembl:human
